ConsumerID,Frequency,Recency,Money
159875,1,148,238
143061,1,289,418
151717,1,246,119
126247,1,141,1116
177187,1,174,1992
160373,1,188,34
145574,1,102,249
149988,1,131,1196
132676,3,71,317
83061,1,337,2988
65749,5,202,2740
158644,1,68,109
107704,2,236,1245
170546,1,130,747
96131,3,254,1687
116689,1,362,209
85978,4,331,1635
141332,1,292,119
108033,1,373,119
119606,1,316,249
104764,13,28,11313
178893,1,72,249
187549,2,35,108
185016,1,77,209
205574,1,40,777
10163,9,226,11140
163290,1,131,209
170237,1,160,498
53824,9,10,13332
96108,2,131,3085
149679,1,292,627
158335,1,271,498
141023,1,243,34
166991,2,116,2421
165262,2,17,3833
139792,3,222,2508
85437,2,76,498
102749,3,55,1494
190489,1,40,34
147950,6,201,3428
139294,1,343,198
131136,1,367,119
161847,1,308,841
122480,1,229,119
94093,1,314,209
156606,1,268,747
163619,7,103,3385
172275,9,23,3118
113177,1,343,68
67764,2,275,837
147973,1,283,99
111777,3,10,6200
89722,5,145,1992
133174,9,51,7976
124518,1,348,99
145076,2,81,408
153732,1,301,249
115862,1,294,498
162388,1,160,297
201830,2,109,1494
195707,7,19,2676
166493,1,118,1674
193174,1,93,1494
154591,3,105,204
61982,2,132,334
79294,1,347,99
158378,1,233,1494
175690,1,98,209
167034,7,14,2305
183805,1,57,797
175149,1,50,837
99852,2,311,1989
31219,4,71,1556
134648,5,286,1694
136048,3,72,2496
127392,4,73,9814
152862,1,147,34
169676,23,14,25323
144206,1,103,249
178332,1,108,279
90349,1,356,558
132633,1,257,249
149945,1,249,299
57634,2,70,1287
186490,1,159,598
193735,1,51,797
186988,1,53,777
141289,7,72,5061
99005,18,58,6749
124475,4,208,5670
195146,2,68,2685
167861,4,42,136
21195,3,75,4482
159205,1,239,119
37880,4,316,2235
150549,4,219,1339
142391,1,300,209
46536,1,326,109
133735,1,323,209
134946,4,129,1733
176019,1,124,381
143602,1,214,209
141893,1,225,68
106536,5,32,3036
81893,6,14,2988
115192,1,360,1971
162145,1,150,469
97880,4,183,2162
148820,1,225,299
127094,1,176,249
207346,1,120,249
193131,6,8,7483
104223,2,10,3605
180061,1,27,74
183848,1,57,74
175192,1,50,857
184475,1,57,34
201787,1,179,297
171405,1,123,357
117834,1,319,34
126490,1,347,209
105932,3,266,1044
84206,1,353,1116
79964,1,195,498
162749,1,268,249
119563,11,30,2829
70034,21,3,5413
190732,1,66,528
136377,1,352,1365
149118,1,324,119
164764,1,168,109
153689,5,145,594
52722,1,194,68
145033,1,237,34
173420,1,129,297
67721,1,12,3588
147346,2,271,2171
121335,2,295,1089
164117,4,134,6589
162992,3,164,1004
42251,1,266,816
138149,1,214,119
155461,1,275,119
146805,1,221,34
8168,2,94,495
112679,10,28,3745
121876,2,339,546
113220,9,155,1635
129991,1,370,209
130034,1,350,249
165889,2,83,1596
186447,2,116,204
199188,2,74,744
177791,1,107,34
111448,1,176,299
123350,5,181,3534
148577,1,339,279
157233,1,309,249
15052,1,342,249
60837,1,313,109
140662,1,217,119
195103,1,142,249
188760,1,75,299
196875,2,14,1853
188219,2,39,1055
171448,1,111,249
109676,1,371,498
92364,4,221,136
176317,1,109,209
109135,1,137,299
167595,1,61,498
176085,1,109,357
19423,11,2,3569
159105,3,90,6474
187492,1,47,777
56300,1,193,1188
179002,1,97,34
142125,1,254,102
150615,4,256,1026
195982,1,43,209
133635,2,276,597
184575,1,82,228
193065,1,180,209
107263,7,84,2066
81793,8,76,14362
204495,1,40,873
47833,2,189,2340
115753,8,110,3735
132733,1,305,498
152653,3,72,1672
169633,1,131,2988
172550,4,26,1194
191027,5,36,1992
174047,4,29,836
193944,1,50,1973
157067,1,311,299
38441,7,38,5246
186613,1,156,249
63416,2,174,1743
24378,3,307,6972
118693,1,318,1395
80396,1,269,109
206533,3,139,238
169610,1,131,3588
189553,1,42,299
174688,1,62,597
101690,3,270,2079
118670,2,315,495
140728,1,216,249
152630,1,209,299
109301,2,192,594
62775,4,147,2055
106768,1,371,627
130695,1,369,34
157708,1,308,299
147675,1,278,99
174588,3,91,1722
200058,6,12,5509
188651,2,61,598
184080,6,35,1852
86848,14,15,18793
146201,6,75,18197
112318,3,61,5473
154691,4,43,2890
112241,1,176,3138
120731,1,357,34
166098,2,104,1674
15009,1,132,1494
86207,59,66,72270
189630,1,41,498
198120,2,12,1484
121710,5,177,2052
130200,2,215,792
164160,2,233,1136
146178,7,104,6841
102849,2,129,2026
112218,12,143,3606
120708,1,357,209
155670,4,159,1344
154668,1,185,209
187615,1,53,837
176626,2,55,777
198020,1,41,299
156065,10,55,1551
153655,8,121,2178
405,1,316,1428
144163,1,103,209
207512,1,172,119
122105,12,21,4568
178123,1,106,34
142666,1,293,209
164060,4,56,996
165557,1,139,119
110280,1,198,209
22440,5,50,1414
132238,5,104,674
178100,1,72,498
144263,2,41,418
187592,3,32,1773
198043,1,41,797
122205,2,353,498
112713,1,335,279
153632,8,63,3109
100811,1,187,279
166198,1,70,209
110303,5,22,3267
144140,1,174,1145
122746,2,255,747
66851,1,355,595
98278,1,338,99
144040,1,103,297
37405,9,100,3621
116732,15,20,8663
185577,1,77,198
141123,9,13,7422
88345,1,202,3348
166593,1,118,209
194980,4,89,2392
133712,2,225,358
158103,1,299,528
142202,1,250,249
177087,1,178,996
125245,4,92,3366
143104,3,229,714
167695,1,61,209
194044,1,43,209
168574,2,27,418
99314,1,26,34
186513,1,159,119
108265,1,201,1096
38341,1,326,498
203493,1,195,3858
178023,3,53,763
150715,7,187,1562
151594,1,273,299
90824,1,265,249
147575,5,62,10584
151156,11,2,5094
168136,2,42,857
199022,1,45,279
47933,1,304,198
109201,4,346,1454
101790,5,109,272
163058,1,264,279
126181,2,139,208
131236,4,125,3318
148216,9,113,5047
179102,1,72,1494
135773,6,17,1333
143138,1,290,119
157167,1,310,119
118793,3,230,3237
13950,2,276,1494
140187,1,225,119
167200,1,238,109
162122,1,150,133
171671,1,72,3237
147280,6,216,4185
60376,3,44,1554
192570,1,78,299
148116,2,317,396
173586,1,162,299
129221,1,107,170
157608,1,242,249
103751,2,179,498
206633,1,121,109
183078,1,64,209
147180,6,70,4123
172109,1,59,2093
60276,4,96,846
94359,8,183,17261
95238,2,345,198
85746,2,308,238
156672,1,337,119
146639,1,244,299
163158,3,159,717
207569,1,172,34
172650,1,139,594
128196,1,132,218
94797,11,141,4496
115358,6,104,7601
173045,2,158,746
193606,2,39,1134
136752,10,27,2839
28454,6,29,2490
170635,1,129,836
151651,5,131,3348
130257,1,314,4113
73403,1,364,99
17385,7,146,3984
127260,3,12,863
161143,1,144,99
183178,1,55,777
171571,2,6,418
183473,1,43,797
170735,1,130,1694
193506,2,44,897
192670,1,54,857
117668,4,11,5727
127160,4,148,955
93323,6,114,3049
18321,5,235,1245
192965,1,174,2988
160184,1,190,996
123141,1,354,1245
131797,3,215,170
134714,1,365,249
131631,3,236,1095
140287,1,182,249
106327,1,89,1494
185511,3,58,245
143227,2,109,418
168697,1,59,837
160041,5,61,7766
134571,3,283,2990
134737,3,314,1734
126081,1,317,571
178066,1,105,279
186556,1,158,299
124684,4,50,693
175624,3,13,1971
102626,1,344,396
129759,1,353,68
95799,1,332,299
146739,1,222,99
170569,2,91,3529
171614,4,1,5580
23442,4,57,6722
183639,1,64,119
128285,1,53,74
119629,1,358,119
136609,1,365,279
87784,4,131,996
174983,1,194,279
145265,1,261,299
179225,1,40,299
85271,20,10,2376
101913,14,61,3864
198481,1,53,777
173752,2,103,252
198979,1,46,777
147114,5,202,3237
165096,2,210,198
96340,2,298,2091
206971,3,106,327
130300,1,313,627
145199,2,181,1494
121644,1,373,99
33827,1,294,249
207612,2,132,5976
199122,1,90,209
173652,1,89,837
181097,1,76,34
190466,1,40,837
67930,13,10,18548
147137,1,218,2988
164996,1,144,1196
207071,1,162,209
42460,1,220,1494
199079,1,134,34
111382,2,37,2926
119872,3,294,1045
173111,1,90,283
155129,3,130,3588
129659,1,352,249
155627,1,267,249
197184,1,41,68
134671,6,137,5191
85812,13,32,3406
132338,1,256,2376
197107,1,42,1694
69825,3,258,1953
143327,1,291,209
121269,3,291,627
119772,2,331,358
163224,3,262,297
109367,1,205,34
155229,1,136,279
200994,2,14,1395
113254,3,46,1494
145099,6,79,7448
188428,2,46,204
66728,1,41,74
197084,1,42,897
157001,2,235,3168
165657,1,307,714
176526,1,124,209
109344,5,59,306
131697,9,127,4233
100688,1,367,34
31932,5,284,6225
20030,10,141,2490
153755,1,260,68
47472,3,72,6939
83270,8,10,1842
186656,1,71,1196
175083,1,44,877
194067,1,43,209
124143,10,57,5815
132799,1,289,34
212126,1,173,34
178000,2,89,68
168597,2,83,327
105159,7,144,2163
158269,5,179,1844
185411,2,67,348
149613,2,321,68
108242,1,201,170
82772,1,328,119
80957,6,26,6877
185554,1,78,209
124784,4,19,2979
116755,13,71,4233
91285,2,326,5498
160582,2,42,532
133569,1,301,218
160084,1,237,209
186052,1,156,119
135112,1,366,119
161209,5,199,594
108099,1,345,249
124286,1,356,136
142225,1,249,299
149756,1,291,34
103287,7,84,6558
176128,2,54,1494
170469,1,131,297
183539,1,55,209
179125,1,71,109
98212,1,356,498
118770,5,274,894
137754,1,284,1593
129098,1,368,209
160141,1,189,198
173211,1,88,209
196082,1,43,897
114256,11,38,2739
101813,15,37,4177
175524,1,56,777
93157,2,96,1992
144097,5,37,1071
152753,1,147,34
95899,4,297,1880
126158,1,326,119
184180,1,83,497
134814,1,330,119
163081,1,264,249
145142,1,238,249
191568,1,57,837
85769,4,322,996
120642,9,137,2665
148282,2,217,3289
49971,1,286,1494
163181,1,307,249
26416,1,364,249
137213,1,350,249
122812,5,84,1455
103828,1,199,249
139626,1,229,99
191468,5,7,1525
181140,1,75,996
197954,1,52,777
60399,1,313,1194
112384,1,362,34
200124,1,70,68
129198,2,182,495
137854,1,256,594
180599,1,129,249
150154,17,38,7200
84644,5,30,4320
195939,2,20,340
127183,2,63,5694
162056,1,131,1095
189696,1,40,857
139085,1,218,204
72742,2,213,558
39443,1,357,1395
116855,4,252,2023
147741,1,276,119
93300,1,335,249
139726,8,42,2122
127283,1,141,204
161956,3,132,2810
49871,3,315,3871
150054,5,285,2820
158710,1,102,249
170612,2,110,498
149513,1,294,209
158169,1,355,109
118627,1,319,34
139185,1,216,209
101856,1,201,209
170678,3,117,624
142291,6,86,3406
193231,1,92,209
167761,2,57,857
175919,1,49,68
196148,1,196,102
115919,7,6,6984
91660,4,132,2450
150758,12,0,8661
108640,13,57,7200
167738,1,60,797
176228,2,40,897
168070,2,103,636
159580,1,239,34
142268,3,203,3797
124077,2,347,3222
125288,2,276,198
99818,4,273,1603
142600,1,294,1613
134110,1,326,34
195269,1,48,893
183035,1,65,99
198186,1,52,1116
177957,1,109,249
144329,1,102,357
16054,3,291,1154
148743,1,341,109
165723,2,292,153
194937,1,143,119
127017,1,140,498
143997,1,174,1992
185952,1,157,119
166032,2,133,1395
88411,1,41,209
161618,1,150,1196
197877,1,43,797
49705,1,344,654
148720,1,340,209
139351,2,336,836
122371,1,323,249
66685,1,264,594
71099,1,194,2508
115092,1,132,109
144306,1,102,249
171505,2,56,1953
174754,1,128,297
112152,14,8,578
26250,2,299,5010
146035,1,221,34
128723,2,180,2190
44232,1,105,714
157442,1,307,299
69702,1,174,2988
172175,1,192,249
154193,1,228,102
95404,16,123,4299
103562,2,321,204
138856,7,172,1743
130366,10,159,4102
121544,2,365,1923
120333,3,271,1494
147014,1,211,99
146012,1,244,1743
164326,1,193,996
174213,4,0,7129
191525,2,55,498
186779,1,85,204
201930,9,17,8388
140253,1,224,243
130761,1,368,299
43021,1,349,498
148073,1,277,357
172716,1,138,119
184618,1,108,119
144976,1,102,249
191502,2,10,1116
96901,18,4,5337
80130,12,156,8458
118836,2,264,3168
101524,3,255,594
62941,3,193,1386
126115,1,316,209
148050,1,280,119
162288,1,155,209
184641,1,107,476
193901,3,46,1187
135716,16,13,9936
195478,1,51,797
161186,2,1,3287
185743,1,105,1743
132467,3,326,1026
152696,1,148,279
178166,1,105,1644
178498,1,105,249
124309,4,176,1320
149779,1,337,109
127558,1,374,279
170008,1,150,299
100250,1,321,498
153028,1,146,249
167529,2,10,1494
29390,1,359,102
133901,2,184,102
142059,2,240,136
132776,1,304,68
29685,1,307,209
159371,1,239,1494
159039,1,246,34
152092,1,102,249
160250,1,189,209
95295,2,87,1743
190698,1,55,797
114860,3,214,993
132172,1,366,34
131840,1,356,249
156231,1,341,209
207678,1,172,34
170137,1,155,99
110137,8,55,16236
176151,3,63,2939
192172,2,36,170
187758,2,20,2809
188385,1,47,897
118166,1,320,1013
158544,1,271,249
139892,1,216,68
96231,1,180,209
170446,1,131,209
139460,14,17,2481
174422,1,103,249
191734,2,44,1494
166264,3,35,102
120565,19,1,7917
111073,4,195,4212
156772,5,233,3228
207469,2,138,5100
153523,1,295,209
164930,1,167,119
181999,2,52,897
130157,3,153,594
154502,3,111,3486
155295,4,71,476
16449,2,14,807
155836,1,264,68
145803,1,229,544
146344,1,138,297
172607,1,139,299
180765,1,55,897
129032,1,370,99
76254,2,304,891
138524,1,230,598
163994,1,194,209
113386,1,137,279
52845,1,14,1494
10306,6,131,15287
161979,4,109,1456
181701,2,24,2073
103453,2,160,578
118604,1,320,119
145408,1,223,1542
106702,1,138,249
194442,2,71,598
152487,1,149,119
128096,1,166,34
107538,1,138,119
184014,1,81,327
192129,1,71,209
195916,1,43,279
184309,2,75,578
126324,2,134,3318
75175,6,85,6225
131193,3,173,5341
113881,1,361,1245
104389,1,346,119
162915,1,194,1116
166702,1,118,249
143204,7,15,12058
160516,1,186,209
114817,4,282,1341
106161,9,75,2280
135046,1,367,558
100920,2,315,2739
106659,1,138,68
117734,1,320,714
151860,1,271,109
47063,1,286,368
177330,3,111,996
126390,1,125,119
109078,1,137,198
186888,3,76,4035
160207,2,141,4598
168365,1,56,967
193835,1,50,2122
194333,2,47,2988
168863,2,42,3337
177021,1,104,209
38384,3,102,2376
195046,2,176,2112
97980,1,343,99
142895,1,293,198
151551,3,161,1190
178232,1,105,34
121435,9,44,8307
162222,3,6,2646
183948,1,83,68
153566,1,295,99
79151,7,196,3486
130091,2,199,198
117021,3,133,677
138747,1,344,3533
141664,1,314,198
133008,1,256,119
166659,1,45,857
162245,4,51,2093
193008,2,36,897
195873,1,46,897
187217,2,44,777
28520,4,6,5829
158003,1,335,2988
144933,1,102,109
183971,1,82,299
110,4,47,2138
122646,1,374,1941
109905,4,267,1030
105832,5,172,2670
110403,1,321,299
131302,1,344,198
118561,1,318,209
155604,1,268,119
101747,1,202,119
146948,1,210,249
156463,4,52,1923
68766,4,16,4358
173277,2,181,2384
60608,8,187,3637
165162,1,310,249
77422,2,157,2580
147807,1,282,209
156506,1,243,34
164621,1,168,598
167134,1,114,204
159975,2,1,498
183705,2,46,367
116523,1,132,528
192361,3,15,1176
95965,3,164,1389
149822,1,290,34
137920,2,308,1795
87309,2,331,348
158478,1,272,279
141166,3,216,747
168631,1,60,102
206576,2,79,1743
179059,1,97,2988
106393,7,102,6141
187715,1,47,837
141189,2,284,498
53990,4,186,5828
149845,3,279,536
18653,1,315,2310
170403,1,130,299
161747,1,90,119
125720,6,10,6596
117064,4,223,792
88677,1,300,1395
13180,3,317,693
125222,1,320,209
133878,1,322,99
107306,1,153,119
177064,2,72,2093
19523,3,64,2174
195003,1,46,498
185720,2,36,418
124618,2,327,3175
133274,1,372,102
186347,1,152,249
194376,1,122,249
178189,1,105,249
146078,6,13,3486
188362,2,46,1793
100877,5,129,7652
185116,2,46,777
167804,1,59,204
68162,7,159,2718
154734,3,160,833
151817,1,272,99
143161,3,224,747
159148,2,197,1394
191863,1,79,299
163390,1,150,1494
5649,1,16,1843
176460,2,103,3756
125849,1,348,119
137422,1,258,99
113947,3,252,996
134505,1,330,34
152421,3,26,2052
145474,12,6,2998
174147,2,79,693
161077,1,145,747
114551,1,348,1190
128162,6,20,1654
165491,3,232,1992
131863,5,171,1992
140519,1,219,34
113320,2,126,747
192404,1,51,797
188319,2,11,777
138790,3,265,4982
201060,1,174,2988
155361,2,172,3627
121478,1,332,119
147446,1,312,249
130134,1,259,209
164017,1,194,249
50807,3,172,447
179663,1,96,498
67621,3,258,1698
104664,1,316,558
25580,5,106,1095
76277,2,314,747
111050,3,140,1992
181976,2,61,837
190632,1,43,897
173320,1,129,996
207403,3,12,1743
111548,1,363,487
102351,1,188,99
111007,2,363,747
86705,1,366,279
78049,1,351,1245
119706,1,357,505
102892,2,201,1692
207446,2,166,548
9393,10,34,4731
150990,9,35,5938
162892,5,109,9734
126347,4,11,1643
171548,2,60,102
159646,3,173,2490
142334,4,281,408
117691,6,175,843
138249,1,225,249
100379,1,202,99
188860,1,74,249
128119,1,133,3018
119463,7,56,1686
23067,1,124,209
123250,3,19,594
61478,4,50,2427
157333,1,146,476
161120,1,145,299
148677,2,332,498
120004,4,255,3477
149218,2,336,497
140021,2,277,102
140562,3,272,714
165989,1,164,594
145374,15,26,3915
205065,1,44,119
65383,2,231,1334
111414,1,176,1494
128394,1,333,299
119904,1,360,99
90853,1,370,68
153864,1,244,34
162354,1,161,299
204163,2,10,1709
188726,2,57,3588
178693,1,113,99
187183,1,48,897
119263,15,20,3310
161713,2,90,532
170203,1,161,119
127753,1,132,279
6594,1,319,2241
153223,1,297,119
136243,4,121,1435
163256,1,306,498
195673,1,143,109
171746,1,112,109
118361,37,53,10616
198613,1,51,777
121278,1,265,340
160316,1,188,249
138258,3,173,1794
84401,1,345,249
143336,2,258,68
109376,1,205,2739
126356,1,140,34
104298,1,176,119
155261,2,133,2212
29147,4,175,7621
181610,2,71,297
203668,2,57,616
159675,1,273,249
172241,1,135,348
164630,1,191,34
138281,1,214,299
186688,1,49,34
192161,1,71,209
124318,11,61,4482
166768,1,103,299
78951,4,114,2740
94929,1,264,198
148786,2,269,5535
138381,2,151,594
123316,1,342,99
132808,1,304,249
103419,1,203,34
158278,3,182,476
146871,1,212,249
166668,5,87,1190
114849,24,79,2724
192261,1,101,209
166791,2,12,4223
192138,1,71,209
157299,1,308,109
148809,1,338,209
61069,6,204,4444
158178,1,355,99
132831,1,303,119
158301,1,274,34
57434,2,130,2241
102383,5,55,4830
168806,1,56,747
92891,1,364,1116
134846,1,330,498
112788,6,186,6427
136343,2,350,218
122280,5,142,3134
156240,1,341,119
114949,2,310,996
80989,1,295,747
59572,3,63,3507
212158,1,173,2988
168165,2,52,777
180731,1,129,3168
190223,1,42,777
168706,2,17,1744
134746,1,365,272
159337,1,51,209
156263,3,131,4591
178198,1,105,2988
146771,1,221,2631
125377,1,374,209
134205,1,354,495
112811,1,353,418
170103,1,91,612
180336,1,40,279
178593,1,72,34
159775,7,32,2319
168265,3,37,865
100345,3,84,6972
117325,1,198,1196
118902,1,317,68
142795,1,292,99
195573,1,133,279
179695,5,26,2490
162715,2,256,723
118261,10,44,1188
170744,1,130,747
188185,1,49,893
179234,1,40,1674
169201,2,23,198
143731,6,273,1712
153764,1,260,34
14082,1,219,1245
160711,1,67,209
164730,3,48,1614
23969,5,31,2265
169808,3,47,297
181710,3,10,1773
166891,1,117,2079
133844,1,346,109
110873,2,305,2988
177219,1,173,996
152828,1,148,209
127853,1,141,299
160216,1,96,119
128789,1,373,0
111809,8,49,7196
132908,10,79,3730
